Lat,Long,Species,Lifestage,Sex,Site,Year, Ag  , As  , Ba   , Be  , Bi  , Cd  , Co   , Cu  , Fe   , Ga  , Hg , Li  , Mn   , Mo  , Ni  , Pb  , Rb  , Sb  , Se  , Sn  , Sr  , Tl  , U  , V   , Zn  
59.43340655,-112.3500783,Amphibian,Tadpole,Unknown,A73,2015,0.09,0.807,106,0.037,0.011,0.171,0.969,10.8,2266,3.71,0.036,0.005,132,3.7,4.04,0.934,10.3,0.028,0.819,0.109,17.2,0.018,0.178,3.85,131
60.03334938,-113.1168339,Amphibian,Adult,Unknown,A76,2015,0.026,0,5.84,0,0,0.105,0.097,10.5,,0.192,0.05,0.034,22.4,0.22,1.66,0,16.5,0,0.573,0.022,53.9,0.006,0.007,0.152,131
60.03334938,-113.1168339,Amphibian,Tadpole,Unknown,A76,2015,0.033,0.33,18.8,0.04,0.012,0.09,0.682,5.08,1885,0.967,0.025,0.008,142,0.41,5.61,0.793,8.95,0,0.634,0.091,68.7,0.01,0.078,3.22,114
60.10016631,-112.2500064,Amphibian,Tadpole,Unknown,A77,2015,0.049,57.7,62.4,0.032,0.023,0.209,1.68,13.6,3118,2.18,0.028,0.01,169,0.651,5.79,0.649,2.47,0.057,0.863,0.369,28.6,0.01,0.081,2.63,98.4
60.10016631,-112.2500064,Amphibian,Adult,Unknown,A77,2015,0.042,0.45,21.4,0.01,0,1.32,0.27,9.5,,0.729,0.052,0.034,38,0.387,1.83,0.192,4.26,0,0.689,0.037,36.8,0.008,0.029,0.995,155
60.10016631,-112.2500064,Amphibian,RM,Unknown,A77,2015,0.023,0.281,18.8,0,0,0.015,0.15,3.36,,0.607,0.02,0.012,7.95,0.203,1.56,0,2.08,0,0.667,0.021,21,0,0.01,0.094,86.6
58.71677162,-111.1835315,Amphibian,RM,Unknown,A68,2015,0.023,0.149,33.1,0,0,1.24,0.299,6.44,,1.03,0.062,0.033,49.4,0.295,0.406,0,9.32,0,0.832,0.024,29.6,0,0.004,0.08,126
58.71677162,-111.1835315,Amphibian,Adult,Unknown,A68,2015,0.016,0.162,25.6,0,0,0.165,0.366,4.17,,0.783,0.063,0.035,51.2,0.329,1.29,0,8.78,0,0.781,0.021,43.7,0,0.005,0.083,93.3
58.73337936,-111.1167398,Amphibian,Adult,Unknown,A69,2015,0.059,0.354,34.9,0,0,0.668,0.147,7.62,,1.08,0.09,0.059,33.6,0.234,1.17,2.62,4.25,0,1.48,0.019,42.6,0,0.017,0.134,190
58.55017326,-111.1334448,Amphibian,Adult,Unknown,A64,2015,0.019,0.385,11.8,0,0,0.099,0.114,5.93,,0.401,0.048,0.034,39.6,0.24,0.999,0,7.19,0,0.635,0.026,31.6,0,0.004,0.242,101
58.71677162,-111.1835315,Amphibian,Adult,Unknown,A68,2015,0.015,0.131,13.3,0,0,1.75,0.159,5.59,,0.419,0.054,0.037,23.9,0.17,1.39,0.071,4.97,0,0.941,0.025,26.6,0,0,0.075,112
55.64014738,-112.1066504,River Otter,Unknown,Unknown,A19,2016,0.037,0,0.024,0,0,0.133,0.047,17.5,1050,0.095,2.3,0,12.1,3.21,0,0,33,0,2.31,0,0,0,0,0.008,97.1
55.64014738,-112.1066504,River Otter,Unknown,Unknown,A19,2016,0.051,0,0.04,0,0,0.099,0.04,12.2,1150,0.08,7.13,0,10.8,2.3,0,0,9.2,0,2.65,0,0.268,0,0,0.01,80.6
55.64014738,-112.1066504,River Otter,Unknown,Unknown,A19,2016,0.034,0,0.024,0,0,0.033,0.1,17.1,1700,0.079,1.92,0,8.2,2.14,0,0,12.6,0,2.56,0,0,0,0,0.01,77.6
55.64014738,-112.1066504,River Otter,Unknown,Unknown,A19,2016,0.14,0,0.042,0,0,0.026,0.035,46.4,1390,0.086,3.73,0,9.09,2.39,0,0.017,12.6,0,3.44,0,0.154,0,0,0.009,104
55.64014738,-112.1066504,River Otter,Unknown,Unknown,A19,2016,0.083,0,0.047,0,0,0.048,0.038,26.2,2030,0.085,3.02,0,8.37,1.87,0,0.032,22,0,2.62,0,0.218,0,0,0.008,80.6
55.64014738,-112.1066504,River Otter,Unknown,Unknown,A19,2016,0.127,0,0,0,0,0.12,0.04,28.3,1510,0.088,4.81,0,9.47,2.64,0,0.018,33.6,0,3.47,0,0,0.004,0,0.011,89.5
57.66348772,-111.0668314,River Otter,Unknown,Unknown,A60,2016,0.124,0.058,0.062,0,0,0.131,0.164,65.3,946,0.104,6.61,0,33.9,2.2,0,0.019,6.75,0,1.9,0,0.242,0,0,0.222,120
57.66348772,-111.0668314,River Otter,Unknown,Unknown,A60,2016,0.125,0.047,0.045,0,0,0,0.049,27.7,1870,0.088,2.2,0,35.6,1.44,0,0.026,12,0,1.74,0,0.229,0,0,0.029,73
57.66348772,-111.0668314,River Otter,Unknown,Unknown,A60,2016,0.034,0,0.016,0,0,0.029,0.048,19.6,1360,0.079,4.71,0,9.07,1.75,0,0.016,13.6,0,1.79,0,0,0,0,0.034,79.6
57.66348772,-111.0668314,River Otter,Unknown,Unknown,A60,2016,0.023,0,0,0,0,0.038,0.046,19.5,1050,0.082,5.02,0,9.55,1.86,0,0,8.63,0,2.48,0,0,0,0,0.028,79.3
57.66348772,-111.0668314,River Otter,Unknown,Unknown,A60,2016,0.018,0,0.029,0,0,0.04,0.042,18,1260,0.07,5.15,0,6.85,1.83,0,0,8.32,0,1.85,0,0,0,0,0.069,65
57.66348772,-111.0668314,River Otter,Unknown,Unknown,A60,2016,0.031,0,0.109,0,0,0.091,0.061,25.6,1340,0.093,4.14,0,17.3,1.79,0,0.047,7.89,0,3.23,0,0.147,0,0,0.069,103
57.66348772,-111.0668314,River Otter,Unknown,Unknown,A60,2016,0.086,0,0.025,0,0,0.012,0.035,29,1210,0.075,4.26,0,9.71,1.58,0,0.011,6.44,0,1.58,0,0,0,0,0.087,58
